Country,Gender,Demographics_Question,Demographics_Response,Question,Value
Ethiopia,M,Residence,Rural,... if she refuses to have sex with him,14.3
Ethiopia,M,Residence,Urban,... if she refuses to have sex with him,5.9
Gabon,F,Education,Higher,... if she burns the food,2.2
Gabon,F,Residence,Urban,... if she burns the food,9.5
Gabon,F,Education,Secondary,... if she burns the food,9.6
Gabon,F,Age,25-34,... if she burns the food,9.8
Gabon,F,Marital status,Never married,... if she burns the food,9.9
Gabon,F,Employment,Employed for cash,... if she burns the food,10.4
Gabon,F,Marital status,Married or living together,... if she burns the food,10.4
Gabon,F,Age,15-24,... if she burns the food,10.6
Gabon,F,Employment,Unemployed,... if she burns the food,10.6
Gabon,F,Age,35-49,... if she burns the food,11.7
Gabon,F,Employment,Employed for kind,... if she burns the food,12.0
Gabon,F,Marital status,"Widowed, divorced, separated",... if she burns the food,14.5
Gabon,F,Education,No education,... if she burns the food,15.9
Gabon,F,Education,Primary,... if she burns the food,16.6
Gabon,F,Residence,Rural,... if she burns the food,19.1
Gabon,M,Education,Higher,... if she burns the food,3.5
Gabon,M,Employment,Employed for kind,... if she burns the food,5.0
Gabon,M,Age,35-49,... if she burns the food,5.2
Gabon,M,Marital status,"Widowed, divorced, separated",... if she burns the food,5.6
Gabon,M,Marital status,Married or living together,... if she burns the food,6.2
Gabon,M,Employment,Employed for cash,... if she burns the food,6.5
Gabon,M,Age,25-34,... if she burns the food,6.6
Gabon,M,Residence,Urban,... if she burns the food,6.8
Gabon,M,Education,Primary,... if she burns the food,6.9
Gabon,M,Residence,Rural,... if she burns the food,6.9
Gabon,M,Education,Secondary,... if she burns the food,7.2
Gabon,M,Marital status,Never married,... if she burns the food,7.5
Gabon,M,Employment,Unemployed,... if she burns the food,8.2
Gabon,M,Age,15-24,... if she burns the food,8.5
Gabon,M,Education,No education,... if she burns the food,9.9
Gabon,F,Age,15-24,... for at least one specific reason,55.0
Gabon,F,Age,25-34,... for at least one specific reason,46.2
Gabon,F,Age,35-49,... for at least one specific reason,47.9
Gabon,F,Age,15-24,... if she argues with him,27.0
Gabon,F,Age,25-34,... if she argues with him,23.6
Gabon,F,Age,35-49,... if she argues with him,27.6
Gabon,F,Age,15-24,... if she goes out without telling him,17.9
Gabon,F,Age,25-34,... if she goes out without telling him,18.1
Gabon,F,Age,35-49,... if she goes out without telling him,21.8
Gabon,F,Age,15-24,... if she neglects the children,45.0
Gabon,F,Age,25-34,... if she neglects the children,36.6
Gabon,F,Age,35-49,... if she neglects the children,37.3
Gabon,F,Age,15-24,... if she refuses to have sex with him,6.0
Gabon,F,Age,25-34,... if she refuses to have sex with him,9.5
Gabon,F,Age,35-49,... if she refuses to have sex with him,12.2
Gabon,F,Education,Higher,... for at least one specific reason,24.1
Gabon,F,Education,No education,... for at least one specific reason,58.7
Gabon,F,Education,Primary,... for at least one specific reason,59.0
Gabon,F,Education,Secondary,... for at least one specific reason,50.7
Gabon,F,Education,Higher,... if she argues with him,10.9
Gabon,F,Education,No education,... if she argues with him,37.1
Gabon,F,Education,Primary,... if she argues with him,35.0
Gabon,F,Education,Secondary,... if she argues with him,24.7
Gabon,F,Education,Higher,... if she goes out without telling him,3.8
Gabon,F,Education,No education,... if she goes out without telling him,35.6
Gabon,F,Education,Primary,... if she goes out without telling him,32.6
Gabon,F,Education,Secondary,... if she goes out without telling him,15.7
Gabon,F,Education,Higher,... if she neglects the children,17.1
Gabon,F,Education,No education,... if she neglects the children,50.2
Gabon,F,Education,Primary,... if she neglects the children,46.2
Gabon,F,Education,Secondary,... if she neglects the children,41.1
Gabon,F,Education,Higher,... if she refuses to have sex with him,2.2
Gabon,F,Education,No education,... if she refuses to have sex with him,23.2
Gabon,F,Education,Primary,... if she refuses to have sex with him,16.3
Gabon,F,Education,Secondary,... if she refuses to have sex with him,6.4
Gabon,F,Employment,Employed for cash,... for at least one specific reason,48.8
Gabon,F,Employment,Employed for kind,... for at least one specific reason,57.7
Gabon,F,Employment,Unemployed,... for at least one specific reason,50.5
Gabon,F,Employment,Employed for cash,... if she argues with him,26.3
Gabon,F,Employment,Employed for kind,... if she argues with him,31.7
Gabon,F,Employment,Unemployed,... if she argues with him,25.1
Gabon,F,Employment,Employed for cash,... if she goes out without telling him,18.6
Gabon,F,Employment,Employed for kind,... if she goes out without telling him,26.8
Gabon,F,Employment,Unemployed,... if she goes out without telling him,18.4
Gabon,F,Employment,Employed for cash,... if she neglects the children,38.2
Gabon,F,Employment,Employed for kind,... if she neglects the children,48.3
Gabon,F,Employment,Unemployed,... if she neglects the children,40.8
Gabon,F,Employment,Employed for cash,... if she refuses to have sex with him,10.4
Gabon,F,Employment,Employed for kind,... if she refuses to have sex with him,12.3
Gabon,F,Employment,Unemployed,... if she refuses to have sex with him,7.1
Gabon,F,Marital status,Married or living together,... for at least one specific reason,51.3
Gabon,F,Marital status,Never married,... for at least one specific reason,47.8
Gabon,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,53.3
Gabon,F,Marital status,Married or living together,... if she argues with him,28.0
Gabon,F,Marital status,Never married,... if she argues with him,22.1
Gabon,F,Marital status,"Widowed, divorced, separated",... if she argues with him,30.1
Gabon,F,Marital status,Married or living together,... if she goes out without telling him,21.9
Gabon,F,Marital status,Never married,... if she goes out without telling him,14.4
Gabon,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,20.3
Gabon,F,Marital status,Married or living together,... if she neglects the children,40.6
Gabon,F,Marital status,Never married,... if she neglects the children,38.5
Gabon,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,43.8
Gabon,F,Marital status,Married or living together,... if she refuses to have sex with him,11.3
Gabon,F,Marital status,Never married,... if she refuses to have sex with him,4.6
Gabon,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,10.7
Gabon,F,Residence,Rural,... for at least one specific reason,60.9
Gabon,F,Residence,Urban,... for at least one specific reason,48.9
Gabon,F,Residence,Rural,... if she argues with him,38.7
Gabon,F,Residence,Urban,... if she argues with him,24.5
Gabon,F,Residence,Rural,... if she goes out without telling him,33.3
Gabon,F,Residence,Urban,... if she goes out without telling him,17.2
Gabon,F,Residence,Rural,... if she neglects the children,49.7
Gabon,F,Residence,Urban,... if she neglects the children,39.0
Gabon,F,Residence,Rural,... if she refuses to have sex with him,16.2
Gabon,F,Residence,Urban,... if she refuses to have sex with him,7.9
Gabon,M,Age,15-24,... for at least one specific reason,44.1
Gabon,M,Age,25-34,... for at least one specific reason,41.5
Gabon,M,Age,35-49,... for at least one specific reason,33.3
Gabon,M,Age,15-24,... if she argues with him,22.5
Gabon,M,Age,25-34,... if she argues with him,19.7
Gabon,M,Age,35-49,... if she argues with him,16.2
Gabon,M,Age,15-24,... if she goes out without telling him,14.9
Gabon,M,Age,25-34,... if she goes out without telling him,14.4
Gabon,M,Age,35-49,... if she goes out without telling him,12.8
Gabon,M,Age,15-24,... if she neglects the children,32.8
Gabon,M,Age,25-34,... if she neglects the children,31.2
Gabon,M,Age,35-49,... if she neglects the children,22.9
Gabon,M,Age,15-24,... if she refuses to have sex with him,7.4
Gabon,M,Age,25-34,... if she refuses to have sex with him,5.1
Gabon,M,Age,35-49,... if she refuses to have sex with him,5.0
Gabon,M,Education,Higher,... for at least one specific reason,23.5
Gabon,M,Education,No education,... for at least one specific reason,37.4
Gabon,M,Education,Primary,... for at least one specific reason,40.1
Gabon,M,Education,Secondary,... for at least one specific reason,43.6
Gabon,M,Education,Higher,... if she argues with him,11.3
Gabon,M,Education,No education,... if she argues with him,21.3
Gabon,M,Education,Primary,... if she argues with him,20.7
Gabon,M,Education,Secondary,... if she argues with him,21.0
Gabon,M,Education,Higher,... if she goes out without telling him,6.3
Gabon,M,Education,No education,... if she goes out without telling him,16.3
Gabon,M,Education,Primary,... if she goes out without telling him,17.7
Gabon,M,Education,Secondary,... if she goes out without telling him,14.8
Gabon,M,Education,Higher,... if she neglects the children,16.4
Gabon,M,Education,No education,... if she neglects the children,26.3
Gabon,M,Education,Primary,... if she neglects the children,28.3
Gabon,M,Education,Secondary,... if she neglects the children,32.4
Gabon,M,Education,Higher,... if she refuses to have sex with him,1.7
Gabon,M,Education,No education,... if she refuses to have sex with him,15.7
Gabon,M,Education,Primary,... if she refuses to have sex with him,7.3
Gabon,M,Education,Secondary,... if she refuses to have sex with him,5.5
Gabon,M,Employment,Employed for cash,... for at least one specific reason,39.5
Gabon,M,Employment,Employed for kind,... for at least one specific reason,44.1
Gabon,M,Employment,Unemployed,... for at least one specific reason,39.6
Gabon,M,Employment,Employed for cash,... if she argues with him,20.1
Gabon,M,Employment,Employed for kind,... if she argues with him,16.5
Gabon,M,Employment,Unemployed,... if she argues with him,18.8
Gabon,M,Employment,Employed for cash,... if she goes out without telling him,14.1
Gabon,M,Employment,Employed for kind,... if she goes out without telling him,13.3
Gabon,M,Employment,Unemployed,... if she goes out without telling him,14.1
Gabon,M,Employment,Employed for cash,... if she neglects the children,28.5
Gabon,M,Employment,Employed for kind,... if she neglects the children,37.8
Gabon,M,Employment,Unemployed,... if she neglects the children,29.3
Gabon,M,Employment,Employed for cash,... if she refuses to have sex with him,5.4
Gabon,M,Employment,Employed for kind,... if she refuses to have sex with him,6.8
Gabon,M,Employment,Unemployed,... if she refuses to have sex with him,7.1
Gabon,M,Marital status,Married or living together,... for at least one specific reason,38.6
Gabon,M,Marital status,Never married,... for at least one specific reason,40.3
Gabon,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,42.8
Gabon,M,Marital status,Married or living together,... if she argues with him,18.3
Gabon,M,Marital status,Never married,... if she argues with him,20.7
Gabon,M,Marital status,"Widowed, divorced, separated",... if she argues with him,20.3
Gabon,M,Marital status,Married or living together,... if she goes out without telling him,14.7
Gabon,M,Marital status,Never married,... if she goes out without telling him,13.0
Gabon,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,16.3
Gabon,M,Marital status,Married or living together,... if she neglects the children,27.3
Gabon,M,Marital status,Never married,... if she neglects the children,30.5
Gabon,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,30.7
Gabon,M,Marital status,Married or living together,... if she refuses to have sex with him,5.0
Gabon,M,Marital status,Never married,... if she refuses to have sex with him,7.2
Gabon,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,3.6
Gabon,M,Residence,Rural,... for at least one specific reason,46.5
Gabon,M,Residence,Urban,... for at least one specific reason,38.7
Gabon,M,Residence,Rural,... if she argues with him,22.0
Gabon,M,Residence,Urban,... if she argues with him,19.2
Gabon,M,Residence,Rural,... if she goes out without telling him,16.3
Gabon,M,Residence,Urban,... if she goes out without telling him,13.7
Gabon,M,Residence,Rural,... if she neglects the children,35.4
Gabon,M,Residence,Urban,... if she neglects the children,28.1
Gabon,M,Residence,Rural,... if she refuses to have sex with him,6.7
Gabon,M,Residence,Urban,... if she refuses to have sex with him,5.8
Gambia,F,Education,Higher,... if she burns the food,1.9
Gambia,F,Residence,Urban,... if she burns the food,4.8
Gambia,F,Marital status,"Widowed, divorced, separated",... if she burns the food,5.2
Gambia,F,Education,Secondary,... if she burns the food,7.0
